Job_Title,Company,Location,Experience_Level,Salary,AWS,C++,Data Science,Deep Learning,Docker,Java,JavaScript,Machine Learning,Node.js,Pandas,Python,React,SQL,TensorFlow
2,3,2,2,83010,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,3,4,1,181822,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,3,2,79050,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,4,2,1,81125,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,1,1,2,152661,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,3,0,148116,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,4,0,1,179233,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,2,3,1,150155,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,1,3,2,189843,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,1,0,2,73869,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,3,0,1,122167,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,4,3,2,123576,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,0,0,0,81677,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,2,2,1,185662,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,2,0,0,136794,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,4,0,1,135675,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,3,3,0,102325,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,3,2,1,100503,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,4,4,2,79514,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,3,4,1,116196,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,2,1,0,154633,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,2,0,1,143324,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,145550,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,4,2,0,140331,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,1,4,0,83653,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,1,1,2,157294,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,0,2,1,103755,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,164296,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,3,4,2,158354,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,0,1,0,131988,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0,3,1,97921,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,1,4,2,106668,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,3,1,0,115175,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,0,2,0,113452,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,3,0,106149,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,3,1,1,75839,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,4,1,2,62155,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,3,0,2,198091,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,4,2,114512,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,4,0,0,146150,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,2,3,2,186041,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,3,1,0,86190,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,1,0,1,70928,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,4,4,2,108425,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,3,3,0,134134,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,2,2,169875,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,3,0,2,184264,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,2,3,1,170191,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,3,2,2,163716,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,4,0,1,116321,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,4,3,2,173782,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,3,3,2,169398,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,4,0,2,118973,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,0,3,2,112414,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3,1,2,89692,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0,0,2,165958,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,0,3,1,108750,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,1,2,1,128456,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,3,2,0,84085,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,4,1,2,82925,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0,0,1,65615,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,1,3,2,97083,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,3,3,2,170764,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,3,2,1,69605,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,2,1,2,171093,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,2,2,1,104608,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,0,2,1,188788,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,2,1,0,79192,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,194403,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,4,3,0,111330,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,0,0,0,109949,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,2,4,2,128382,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,4,4,2,159233,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,2,4,0,112243,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,0,1,1,160566,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,2,1,118618,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,3,0,1,198621,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,2,3,1,178168,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,0,4,2,112494,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,4,0,1,83958,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,2,4,1,167960,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,2,4,0,162478,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,3,3,1,65833,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,0,1,2,159341,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,1,2,1,154240,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,4,1,1,167955,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,0,0,2,64073,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,4,1,0,77667,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,2,0,2,66732,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,3,0,0,115097,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,3,2,1,63487,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,1,3,0,117702,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,3,2,0,154961,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,2,1,0,145107,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,0,1,167721,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,4,0,131031,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,3,4,0,144217,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,1,0,1,74781,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,2,2,2,99865,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,4,3,2,68469,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,4,2,2,105167,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,2,0,1,79928,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,2,0,1,99599,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,4,3,2,126504,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,1,0,130687,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,4,1,2,169122,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,2,3,1,146284,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,3,1,0,145227,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,0,4,0,157556,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,3,1,1,103560,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,3,1,0,87256,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,2,1,2,66125,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,4,4,1,64370,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,1,1,1,64838,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,3,4,1,174479,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,4,3,1,117429,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,2,0,194206,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,3,3,1,103199,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,2,1,137092,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,4,3,0,184925,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0,2,1,80113,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,4,2,0,156102,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,2,0,0,62669,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,1,2,1,196789,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,2,2,137818,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,1,0,1,139737,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,2,84406,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,3,1,0,72873,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,2,0,2,185812,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,4,1,142048,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,4,2,1,83461,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,4,2,2,73448,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,3,0,1,75198,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,2,0,2,133158,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,2,4,0,125470,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,4,1,2,80739,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,0,3,2,144054,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,3,1,2,118186,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,3,2,2,86547,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,4,0,0,154472,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,4,4,0,145823,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0,1,0,166887,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,0,4,2,70686,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,2,1,0,94062,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,3,2,1,108216,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3,3,0,91653,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,4,4,2,81673,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,2,4,1,79629,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,3,3,2,180756,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,2,4,1,171641,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,2,4,2,85063,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,4,1,2,79322,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,2,1,1,72693,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,3,0,162379,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,2,1,72651,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,1,4,1,69275,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,4,2,1,105606,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,1,3,1,61658,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,3,1,132468,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,1,1,2,101150,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,4,4,2,74999,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,4,0,0,66376,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,2,3,0,111673,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,3,4,1,63476,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,2,2,0,129902,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,4,1,0,151269,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,0,2,1,158331,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,0,3,2,71164,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,2,3,2,99316,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,4,2,0,122968,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,0,3,2,197649,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,4,4,2,194942,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,0,3,0,94094,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,4,1,1,115329,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,1,4,0,143138,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,4,0,0,126141,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,4,3,0,188307,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,2,3,1,143197,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,1,142318,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,3,1,1,139023,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,2,2,1,111962,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,3,2,0,173037,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0,2,2,147601,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,3,1,0,144859,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,4,2,1,150933,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,3,2,2,105957,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,2,0,0,142864,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,2,2,2,186358,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,3,3,1,103739,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,2,1,2,98733,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,2,4,2,105389,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,3,0,1,116922,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,1,1,2,77580,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,1,1,0,175900,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,0,3,2,191895,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,2,2,0,67084,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,3,3,2,137991,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,2,2,2,142455,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,4,2,1,172540,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,2,1,1,174540,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,2,2,0,77333,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,1,0,1,187182,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,3,0,1,96668,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,2,0,1,71945,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,1,1,1,162528,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,0,3,1,106526,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,1,4,0,107717,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,1,2,0,150480,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,4,1,195673,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,2,3,1,72930,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,2,3,0,64333,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,0,1,2,180384,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,4,0,0,77839,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,4,0,2,111337,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,4,3,1,80195,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,0,1,1,149229,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,4,1,0,173251,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,4,2,1,172265,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,1,0,2,161986,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,2,3,2,110998,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,2,4,0,91558,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,1,0,2,62985,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,1,2,0,121794,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,1,1,0,103585,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,2,3,2,100264,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,4,0,2,144816,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,4,2,94022,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,0,2,2,78065,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,1,2,2,174382,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,3,0,2,188145,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1,4,2,147191,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,2,2,1,131819,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,1,3,0,167158,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,3,2,0,63143,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,4,2,117505,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,4,1,0,88896,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,1,1,2,110629,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,3,0,1,99916,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,3,4,0,121330,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,2,0,67551,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,2,2,1,160972,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,1,1,1,179623,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,3,1,1,173216,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,0,3,0,127782,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,4,1,0,125391,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,3,3,1,164957,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0,2,1,183546,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,2,3,1,185006,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,2,3,1,123411,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,3,0,1,133185,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,3,1,2,191960,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,1,3,1,187574,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,0,2,2,89424,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,3,4,0,101559,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,1,3,0,71075,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,1,1,2,69950,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,3,0,1,196485,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,2,2,0,99305,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,0,0,1,63569,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,0,4,1,126778,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,2,3,2,162633,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,3,0,90085,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,0,1,0,156307,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,3,3,2,152174,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,3,2,1,96163,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1,4,1,109592,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,2,0,0,177431,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,3,4,2,68039,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,4,3,2,199270,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,2,0,1,63824,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,0,1,1,110420,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,1,4,2,149535,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,63436,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0,0,1,153550,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,2,0,2,76057,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,2,61310,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,3,4,2,186913,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,0,0,0,126013,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,1,4,1,120022,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,1,0,1,199978,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,4,1,1,78546,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,1,0,158812,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,0,1,1,132855,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,1,3,1,93149,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,2,0,1,173591,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,1,3,1,89858,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3,4,0,105330,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2,3,2,152203,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,4,4,2,85293,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,3,4,1,116869,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,4,1,150429,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,0,3,1,195701,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,0,0,0,65704,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,3,3,1,192848,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0,0,108281,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,3,0,1,176972,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,2,4,1,173532,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,2,3,2,126780,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,0,0,1,192405,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1,1,0,115333,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,0,0,2,193005,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,4,1,0,149893,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2,3,2,122958,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,3,3,0,197899,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,2,3,2,90844,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3,0,0,174501,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,4,2,0,151200,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,4,0,1,60792,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,2,0,2,143187,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,3,4,2,102510,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,4,4,1,173104,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,99632,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,0,1,0,143568,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,3,4,2,125214,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,2,0,0,104870,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,4,2,2,108110,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,2,1,2,169414,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,3,0,196243,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,4,0,0,78077,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,2,0,0,124874,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1,1,1,69754,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,3,4,2,85688,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,3,4,0,67048,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,1,4,1,82568,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,0,3,0,157583,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,4,1,2,154449,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,3,1,1,105217,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,1,4,2,199781,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,1,4,0,187873,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,0,2,0,85358,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,0,2,0,174064,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,2,0,1,71023,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,3,0,1,155387,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,2,1,1,146728,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,1,1,1,87410,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,4,3,0,165696,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,4,3,0,71447,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,0,2,0,177954,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,4,0,1,146569,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,4,2,1,155894,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,4,2,0,73907,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,1,0,0,81637,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,4,3,1,193661,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,4,0,2,83560,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,4,4,0,63034,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,2,4,0,191241,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,1,4,0,152449,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,0,1,1,63239,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,2,3,0,63415,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,3,3,0,136944,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,1,0,194556,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,1,2,0,113987,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,3,4,0,78225,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,3,4,2,140459,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,3,2,2,80936,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,0,0,0,99612,0,0,1,0,0,0,0,0,0,1,1,0,0,0
